1.994902894365584156e-02,2.170198079986599554e-02,2.123572684377948716e-02,2.239917912538631761e-02
2.177110881911268822e-02,2.587365721848982475e-02,2.455230277440787270e-02,2.694287876289797740e-02
2.761008670288677552e-02,3.260781351927664884e-02,3.333310551496430213e-02,3.104151772306748547e-02
3.606113048491946249e-02,4.061257186088974153e-02,4.243185657417817419e-02,3.942781385742498423e-02
4.852389286516975431e-02,5.242742914169613855e-02,5.905160527563867168e-02,5.211508986362099749e-02
5.782680376371977793e-02,6.555773995352404127e-02,7.019832254180598252e-02,6.068602663173942174e-02
7.339415062046933391e-02,7.477458101353273712e-02,8.430550353555506249e-02,7.519914096757232547e-02
8.585890439332041768e-02,8.340160573698970903e-02,8.548272259537896545e-02,7.747513431524775951e-02
1.747776318764650630e-02,1.766162442713965081e-02,1.828836499307164715e-02,2.046744505045852008e-02
1.999997726728685796e-02,2.054844042951278760e-02,2.091218561178261742e-02,2.395863707834042927e-02
2.121542071215764408e-02,2.528791285812800882e-02,2.703657690555486687e-02,2.954605878409791858e-02
2.469594183668921694e-02,2.642902344035626822e-02,2.873570438754262032e-02,3.824178827202796838e-02
4.168444402143496597e-02,4.607287758218435447e-02,5.725428157362501963e-02,5.098032274286295323e-02
5.913912413130005541e-02,6.247507901959549470e-02,7.244623590177384775e-02,6.125575161921414935e-02
8.097811234848652229e-02,8.942564088708954140e-02,9.074677453163201846e-02,7.943321258248368932e-02
9.800549209127912276e-02,1.058656542974110992e-01,9.512420005362309805e-02,8.574948042770663692e-02
1.349477119946708610e-02,1.218775736439237610e-02,1.358486652328786716e-02,1.761824642870036053e-02
1.525804917271878988e-02,1.200350551074168270e-02,1.452735478716459493e-02,1.761261556209854293e-02
1.859571728683874145e-02,8.177065352505360693e-03,1.245652148083522918e-02,1.651220949739150984e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.814713405621684594e-02,2.898225734145513238e-02,5.049452303035349698e-02,2.934671052635701161e-02
2.774241433299338283e-02,6.270440913475724964e-02,6.045655217801347570e-02,7.799352515641121142e-02
9.170903171377946250e-02,1.073914004892645574e-01,1.140820022468296974e-01,9.510157265694453577e-02
