5.421754285621871623e-03,5.530556828952005836e-03,5.618332097049137143e-03,7.579111767574512985e-03
6.279277767710736771e-03,6.268240111094201122e-03,8.344947901311388500e-03,6.038823735995088246e-03
7.408807145223277740e-03,7.429170076742932019e-03,7.644066029178105820e-03,1.198530453611225052e-02
1.093014996845389705e-02,1.485665220657854217e-02,1.625504891378353953e-02,1.158086033392710136e-02
1.632822213977619050e-02,2.194592901808467555e-02,1.606944191402753797e-02,1.519917383224072584e-02
2.310339887925853819e-02,2.317210937022923592e-02,2.569623517988031680e-02,3.538113637096254593e-02
3.473948040859945602e-02,4.550705815103284202e-02,3.543776446703252037e-02,3.212906010280183050e-02
3.595099005399982756e-02,3.420611379795560764e-02,5.613223279837456503e-02,3.466527332821124630e-02
5.239365369542589405e-03,5.601242984308976540e-03,6.041958271119700526e-03,5.560282318947402935e-03
6.344349997111183546e-03,5.945747980882278537e-03,5.895152632465304812e-03,7.014786715172211667e-03
5.398404083282230814e-03,6.361244930680480872e-03,5.329165577569351143e-03,4.953958032803048098e-03
1.519328082283755241e-03,9.808292774113852586e-03,9.139333811482616698e-03,1.188758667675508633e-02
1.398430914373329295e-02,1.490646485175661264e-02,1.581739418941962780e-02,1.533708433471924967e-02
2.313711888786294454e-02,2.164813595669782056e-02,2.743199883448676005e-02,2.125802373866315237e-02
3.729410425311646682e-02,3.243092497063053414e-02,5.372849325500074491e-02,3.543697275659287577e-02
4.196975496422964552e-02,5.171173764829769398e-02,4.305577979461841509e-02,4.021686238995690610e-02
3.657464431311741558e-03,4.189096415287180304e-03,4.459341807051202256e-03,5.500790660021411850e-03
4.389555665088696636e-03,4.365194110979086356e-03,4.381623709456201540e-03,4.255186105280464245e-03
5.356238001846242922e-03,2.859203895309291379e-03,2.715069613020960025e-03,4.493518315261764776e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.557271771450131986e-03,4.639704768692319570e-03,1.213546251763299166e-02,8.114114925967360475e-03
1.158355047130471202e-02,1.096885647753472956e-02,3.818154789820853851e-02,2.046340451730090451e-02
3.834111664272393111e-02,3.931405541733650616e-02,3.981926310599686464e-02,8.585477911995334499e-02
4.527366567901656980e-02,8.970543913308959283e-02,4.672100178049051755e-02,5.040161250113352198e-02
3.590305344772113869e-03,2.677950808996470630e-03,4.018112274614153365e-03,4.311563553752902067e-03
3.519143763184863147e-03,2.354660125719317508e-03,3.753004965055207944e-03,4.218809951863311709e-03
1.498469617075486298e-03,1.590263980168531155e-03,1.775626294470511977e-03,4.469041698057449503e-03
1.036032988041738992e-04,5.997116886395142867e-04,2.000577196208562709e-04,6.543181699693929008e-03
1.373028432481109007e-02,6.781389879096403825e-04,4.838894911672704177e-03,1.792777910135771391e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.012838155077502356e-02,3.244370865863324682e-02,6.958848189187334665e-02,2.713234215086524417e-02
7.517646338890499047e-02,1.304667713430659737e-01,5.514319739195992776e-02,6.728019250566824594e-02
1.760552403199164241e-03,1.726727500982599538e-03,2.228151483776759367e-03,3.800467646098056648e-03
3.558708807483152662e-03,7.879703207196071552e-04,5.230489972037729229e-04,1.489791552541445399e-03
2.296823969670399451e-03,1.182714003322693486e-04,8.232343102422684522e-04,5.734060173277675219e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.724006311088962073e-03,7.022003756875153449e-03,3.189790694155287577e-03,2.399741000485958869e-03
1.609080994422856098e-02,1.643364463108919205e-02,7.079989285320667340e-03,9.212935249741604354e-03
2.835235368189369110e-02,2.017715120808725657e-02,5.126438311074599935e-02,7.592356513480602587e-02
1.105329991234982878e-01,1.637628940682780698e-01,1.367232806273725176e-01,1.138413852293960471e-01
1.099023382238045656e-03,2.042167318982048680e-04,4.387963425468058396e-04,4.061582940514100624e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
