0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.542144916214981620e+00,-1.874390218963407850e+00,-2.300760947191716088e+00,-2.513078234858312499e-01,1.622603863851897366e+00,-1.229228563418999975e+01
4.297747777452844531e+00,5.720163000722466862e+00,-4.432931766443578780e+00,4.894552290610411305e+00,7.714699999999827362e+00,-4.221987019991656709e+00
-5.522621068532057365e+00,-5.381526767897959473e-01,-5.975500624182026321e+00,-5.470125443260452691e+00,2.913596850789283543e+00,-1.226994111899999851e+01
-6.877864912073794912e+00,-6.700087654528921632e+00,-6.927943240024253768e+00,-6.896837854169509008e+00,-1.513795348541241914e+01,-1.502694618090016121e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.530767248885353204e+00,-6.647348908521788502e+00,-6.639691506485515760e+00,-6.610158007308202244e+00,-1.454309678188343469e+01,-1.453908011232978303e+01
-5.968833355542833452e+00,-6.149581540311014116e+00,-6.094725411903906931e+00,-6.259250114435667811e+00,-1.410456375983337196e+01,-1.385099168193553965e+01
-1.948762880410722431e+00,-5.486076394055274363e+00,-5.257329882842356028e+00,-5.510479285409243033e+00,-1.236386217364191964e+01,-1.411254801424117389e+01
-2.484341344788118633e+00,-6.303546454234082219e+00,-6.314470406109705891e+00,-6.587879609099436706e+00,-1.512453163808076440e+01,-1.492874607312631596e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.870249477687103479e+00,-6.901259647550639365e+00,-6.866972694558384660e+00,-6.851801331861487654e+00,-1.486426186836601460e+01,-1.515231424317032172e+01
-6.572013787877294178e+00,-6.203250644366335997e+00,-6.646592646229925627e+00,-6.320801653396443953e+00,-1.446606970717740381e+01,-1.451105430709989896e+01
-5.490182991043192295e+00,-5.471151052807678106e+00,-5.689894251838056860e+00,-5.862038593242818507e+00,-1.441154940433339959e+01,-1.167984657000000048e+01
-6.685998833112900996e+00,-6.906853904337282302e+00,-6.638372542818408384e+00,-6.881956876646105670e+00,-1.552295008061442871e+01,-1.561143254788440338e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.429839639810080953e+01,1.699803179999999969e+01,1.429948979306527690e+01,1.699996580083798392e+01,7.999741621800000146e+00,2.000000000000000000e+01
8.424807149661996952e-01,-6.174652849525981146e-01,2.914015991200725963e+00,9.493423235543949623e-01,-1.294926963492060068e+01,-4.422907869165000783e+00
9.683000000000001606e+00,-3.398810016339000040e+00,5.539471357692956843e+00,6.556125376285468320e+00,-1.148147370000000045e+01,2.293195945726837159e+00
4.348870342761872010e+00,-5.104235424268888544e+00,2.541065839815908944e+00,-5.415050233447921357e+00,-6.287846183632728625e+00,-4.999800893285830661e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.021938817341769834e+00,-5.124093095443266854e+00,-2.296304931867275023e+00,3.387549556670841344e-01,-1.301749066352997097e+01,-1.301189855305950083e+01
-4.070026422986422254e+00,-4.035682555077698908e+00,4.182559944688126308e+00,5.943229998884481446e+00,-1.307325619353399659e+01,-1.307461631334439645e+01
-6.153920100131030857e+00,-5.945090322392140969e+00,-5.944652368001354326e+00,8.256016127875325239e-01,-1.368267629771953686e+01,-1.361750817870234620e+01
-6.682750679251230785e+00,-6.653984315280047745e+00,-6.668587618837482189e+00,-6.954103607011943744e+00,-1.241571350214000091e+01,-1.466838880329112271e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.687732551236113210e+00,-6.633185402083842774e+00,-6.336715452324410691e+00,-6.581997009047334757e+00,-1.408926187036547972e+01,-1.406730906975428574e+01
-6.280844532208086584e+00,-6.068652133592438602e+00,-6.068166940507778051e+00,-6.338258554164473146e+00,-1.214010549000000161e+01,-1.415265417314500951e+01
-5.376401768969828687e+00,-5.376530176354844315e+00,-5.394999143501652661e+00,-5.573797148909508614e+00,-1.437378321077889964e+01,-1.271726736309000039e+01
-6.338063788578824465e+00,-6.331457193976958386e+00,-5.991753335698213334e+00,-6.557039406397947801e+00,-1.481911622203810985e+01,-1.355753351061563272e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
