-1.170080638002371209e+01,-1.170458558470922306e+01,-1.182632837396721825e+01,-1.174776360429678235e+01
-1.114098190529029786e+01,-1.109440550301598982e+01,-1.112742471996511462e+01,-1.119514802737763404e+01
-1.037271844029499945e+01,-1.038842637114742296e+01,-1.042991821950423059e+01,-1.045811840671329662e+01
-9.708124074582062946e+00,-9.663941758879323274e+00,-9.722183569061247255e+00,-9.746047709601253217e+00
-8.979548572776797855e+00,-8.904626427494592988e+00,-8.933981757345303976e+00,-8.981191891846943776e+00
-8.156196481737215009e+00,-8.121905683079971183e+00,-8.167707307367134462e+00,-8.244246748890923016e+00
-7.316752462150017067e+00,-7.297197613769445645e+00,-7.316079074418637695e+00,-7.406707003416961754e+00
-6.511640864001739359e+00,-6.459730903946439895e+00,-6.486623884604977519e+00,-6.589415822150217039e+00
-5.619435458308064568e+00,-5.615402631451888560e+00,-5.618842056137827612e+00,-5.751376874486291868e+00
-4.921645021305721457e+00,-4.750423520371702679e+00,-4.760305402369549022e+00,-4.838289976989502250e+00
-3.883971686305986548e+00,-3.866582694616131910e+00,-3.859897244391183868e+00,-3.959535342030104044e+00
-3.010222976209728341e+00,-2.993277413558697031e+00,-2.964113953090678599e+00,-2.964749202836393760e+00
-1.224305759348454714e+01,-1.224118590851760224e+01,-1.224138390739824800e+01,-1.231121814034402462e+01
-1.141906963048653623e+01,-1.136125027997843873e+01,-1.136123221149775198e+01,-1.217770296176373890e+01
-1.055914003084707886e+01,-1.046612969918169433e+01,-1.046613073149430839e+01,-1.078937319607391920e+01
-9.923351564519370172e+00,-9.561779698489798918e+00,-9.561778803425731610e+00,-9.803184796084938313e+00
-9.065116940091456854e+00,-8.648272017714500493e+00,-8.648271763724867611e+00,-8.872383820174382763e+00
-8.310365385485322776e+00,-7.725529843426424570e+00,-7.725529883166992740e+00,-8.140387781105678400e+00
-7.154938483860997955e+00,-6.793464970840078720e+00,-6.793464984902376713e+00,-7.076506497239492433e+00
-6.355011447432066696e+00,-5.851984993898395437e+00,-5.851984996102542524e+00,-6.720594951139486461e+00
-5.598859899920490157e+00,-4.900994995630325590e+00,-4.900994994541497896e+00,-5.929554146703168271e+00
-4.709728127087405625e+00,-3.940398996677095589e+00,-3.940398997258654390e+00,-4.978651555550627883e+00
-3.913306816669055888e+00,-2.970099999466699003e+00,-2.970099999488810205e+00,-4.100944009985600047e+00
-3.324687362196176554e+00,-2.697489770477224713e+00,-1.989999999999998437e+00,-3.266067071163139435e+00
-1.311150360890436239e+01,-1.136151282838702059e+01,-1.312541796702926433e+01,-1.224789707869011757e+01
-1.224718460470962178e+01,-1.046617457412831342e+01,-1.121254185224419473e+02,-1.224789757385523359e+01
-1.136134496004954642e+01,-9.561792499119516009e+00,-1.121254108456386973e+02,-1.136151243099637043e+01
-1.046608483513424126e+01,-8.648275251635883620e+00,-1.121254186223257676e+02,-1.046617138184057438e+01
-9.561760477312290618e+00,-7.725530557207971327e+00,-1.121254183268755042e+02,-9.561792050251423092e+00
-8.648269541601335320e+00,-6.793465209300984853e+00,-1.121254136707027271e+02,-8.648274782324742560e+00
-7.725527433634200136e+00,-5.851985059899988073e+00,-1.121254112788797812e+02,-7.725522394817204486e+00
-6.793462443931146844e+00,-4.900995009999991936e+00,-1.121254160778828606e+02,-6.793464531274650220e+00
-5.851983924877280252e+00,-3.940398999999994878e+00,-1.121253746091462347e+02,-5.851984745404098298e+00
-4.900992529161039890e+00,-2.970099999999996854e+00,-1.121253794798975321e+02,-4.900994533399541275e+00
-3.940398348793123784e+00,-1.989999999999998437e+00,-1.121254104369206885e+02,-3.940398915849895101e+00
-2.970099741203936716e+00,-1.989999939570514353e+00,-9.999999999999995559e-01,-2.970099929896716784e+00
-1.224789770010314172e+01,-1.121254185959352725e+02,-1.312541781797497720e+01,-1.312540654525464312e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
