0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.440317415040958338e+00,8.524795792177371823e+00,7.429404401506935152e+00,8.523372344625924413e+00,9.622069698036909813e+00,-7.768037157392270187e-01
1.184440961095049794e+01,1.284438977144124827e+01,1.184680165699055365e+01,1.297654593927988564e+01,1.411880598800000186e+01,3.977588735283208887e+00
7.218960846647421548e+00,9.621779264861508807e+00,8.522888142284852364e+00,9.611127597759946184e+00,1.072936333135041487e+01,6.211989119758386524e-01
1.153183206071227040e+00,-1.011192641063539632e+01,-2.292205406275526158e+00,-1.060675265512665355e+01,-1.655069760587556260e+01,-1.622615709660535188e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153183206071126454e+00,-9.214509294947507811e+00,-9.433802670780577770e+00,-8.973370383520247628e+00,-1.126883460895377098e+01,-1.822157798456420963e+01
4.249497532277398015e+00,2.190805861945072319e+00,-7.843977911167131722e+00,-7.757062448074468541e+00,-1.173646033083999995e+01,-1.400420227713681420e+01
9.622069698036527896e+00,4.253108741597793951e+00,-5.943458349170878563e+00,-5.579901794160969430e+00,-9.774288999999999561e+00,-1.239152514474069910e+01
5.302522759876159952e+00,-1.004324864254400396e+01,-9.818017922656654406e+00,-1.014513439168697140e+01,-1.695103644266473708e+01,-1.759451928873459892e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.366184605935511165e+00,-8.281767155514208056e+00,-8.404620199776795531e+00,-8.416034288612223691e+00,-6.737654221647368047e+00,-1.579787481918196512e+01
-1.013943364555904125e+01,-1.050752523946034422e+01,3.207002556954600792e+00,-1.047483307706044897e+01,-1.548508851217722615e+01,-1.412410062803864541e+01
-6.996380425542199077e+00,-7.059973639772763931e+00,5.302522759876159952e+00,-7.540235308915629098e+00,-1.179565071321069958e+01,-1.092390369924070015e+01
-6.087809147570855117e-01,-9.871415652518084727e+00,3.207002556954402728e+00,-9.449114530208625240e+00,-1.198422729513099938e+01,-1.566106730466654184e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.761200000000000188e+01,1.879999999999998650e+01,1.761199999999999477e+01,1.879999999999999716e+01,9.799999999999872813e+00,2.000000000000000000e+01
1.072936333135041487e+01,9.621755099926383892e+00,1.072930208624645232e+01,9.618693786235409604e+00,6.110664351994155030e-01,8.524908183016787433e+00
1.527152120000000224e+01,1.411773103097576865e+01,1.297759320851206510e+01,1.410673686675822935e+01,5.081553792565461691e+00,1.297643634406652602e+01
1.184784174883880326e+01,1.070624365921841381e+01,7.681593470496150822e+00,1.071835955297587084e+01,1.726201002569933696e+00,9.619753182601050057e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.080186778091989375e+00,-7.549517428163333932e+00,-7.060424095516310672e+00,8.525849001056540644e+00,-1.672821170729245210e+01,-5.884463652273558054e+00
-4.432452518563523292e+00,7.244618741075426804e+00,-3.559068427144572944e+00,1.297761792812000259e+01,-1.216706055128829966e+01,-1.690744185486241946e+00
